sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
1697,0.398 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",9971757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8926,7,1C 03 DB 01 00 8D 04 
1698,0.398 884 680,"SysTick","ISR Exit","Returns to Idle",9972117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,8933,3,03 E8 02 
1699,0.399 832 560,"SysTick","ISR Enter","Runs for 81.960 us",9995814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,8936,5,02 0F 91 B9 01 
1700,0.399 849 280,"SysTick","xTaskIncrementTick","",9996232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,8941,5,DB 01 00 A2 03 
1701,0.399 874 000,"SysTick","Task Ready","Green Task, runs after 66.320 us",9996850,0x000000010000000F,0x000000010000000F,0x000000010000000F,6,8946,8,06 88 9F 80 80 01 EA 04 
1702,0.399 900 200,"SysTick","xTaskIncrementTick","Returns 1 after 50.920 us",9997505,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,8954,7,1C 03 DB 01 01 8F 05 
1703,0.399 914 520,"SysTick","ISR Exit","Returns to Scheduler",9997863,0x000000010000000F,0x000000010000000F,0x0000000400000000,18,8961,3,12 E6 02 
1704,0.399 940 320,"Green Task","Task Run","Runs for 175.720 us",9998508,0x0000000400000000,0x0000000810000F88,0x0000000810000F88,4,8964,8,04 88 9F 80 80 01 85 05 
1705,0.399 958 680,"Green Task","vTaskDelay","Returns after 99.929 ms",9998967,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,28,8972,6,1C 02 C5 01 CB 03 
1706,0.400 007 360,"Green Task","Log","Turning G LED ON",10000184,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,26,8978,23,1A 13 10 54 75 72 6E 69 6E 67 20 47 20 4C 45 44 20 4F 4E 00 00 C1 09 
1707,0.400 027 880,"Green Task","vTaskDelay","xTicksToDelay = 100",10000697,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,197,9001,6,C5 01 01 64 81 04 
1708,0.400 041 680,"Green Task","vTaskSuspendAll","",10001042,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,207,9007,5,CF 01 00 D9 02 
1709,0.400 056 720,"Green Task","vTaskSuspendAll","Returns after 15.040 us",10001418,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,28,9012,6,1C 02 CF 01 F8 02 
1710,0.400 078 120,"Green Task","uxListRemove","pxItemToRemove = 0x10000F8C",10001953,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,285,9018,10,9D 02 05 8C 9F 80 80 01 97 04 
1711,0.400 096 640,"Green Task","uxListRemove","Returns 0 after 18.520 us",10002416,0x0000000810000F88,0x0000000810000F88,0x0000000810000F88,28,9028,7,1C 03 9D 02 00 CF 03 
1712,0.400 116 040,"Green Task","Task Block","Delayed",10002901,0x0000000810000F88,0x0000000810000F88,0x0000000400000000,7,9035,9,07 88 9F 80 80 01 04 E5 03 
1713,0.400 150 720,"Scheduler","vListInsert","pxList = 0x1000010C, pxNewListItem = 0x10000F8C",10003768,0x0000000400000000,0x0000000400000000,0x0000000400000000,284,9044,15,9C 02 0A 8C 82 80 80 01 8C 9F 80 80 01 E3 06 
1714,0.400 169 360,"Scheduler","vListInsert","Returns after 18.640 us",10004234,0x0000000400000000,0x0000000400000000,0x0000000400000000,28,9059,6,1C 02 9C 02 D2 03 
1715,0.400 184 520,"Scheduler","xTaskResumeAll","",10004613,0x0000000400000000,0x0000000400000000,0x0000000400000000,208,9065,5,D0 01 00 FB 02 
1716,0.400 206 520,"Scheduler","xTaskResumeAll","Returns 0 after 22.000 us",10005163,0x0000000400000000,0x0000000400000000,0x0000000400000000,28,9070,7,1C 03 D0 01 00 A6 04 
1717,0.400 230 120,"Idle","System Idle","",10005753,0x0000000400000000,0x0000001000000000,0x0000001000000000,17,9077,3,11 CE 04 
1718,0.400 832 560,"SysTick","ISR Enter","Runs for 50.880 us",10020814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9080,4,02 0F D5 75 
1719,0.400 848 040,"SysTick","xTaskIncrementTick","",10021201,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9084,5,DB 01 00 83 03 
1720,0.400 869 040,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10021726,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9089,7,1C 03 DB 01 00 8D 04 
1721,0.400 883 440,"SysTick","ISR Exit","Returns to Idle",10022086,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9096,3,03 E8 02 
1722,0.401 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10045814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9099,5,02 0F B0 B9 01 
1723,0.401 849 280,"SysTick","xTaskIncrementTick","",10046232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9104,5,DB 01 00 A2 03 
1724,0.401 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10046757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9109,7,1C 03 DB 01 00 8D 04 
1725,0.401 884 680,"SysTick","ISR Exit","Returns to Idle",10047117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9116,3,03 E8 02 
1726,0.402 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10070814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9119,5,02 0F 91 B9 01 
1727,0.402 849 280,"SysTick","xTaskIncrementTick","",10071232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9124,5,DB 01 00 A2 03 
1728,0.402 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10071757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9129,7,1C 03 DB 01 00 8D 04 
1729,0.402 884 680,"SysTick","ISR Exit","Returns to Idle",10072117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9136,3,03 E8 02 
1730,0.403 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10095814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9139,5,02 0F 91 B9 01 
1731,0.403 849 280,"SysTick","xTaskIncrementTick","",10096232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9144,5,DB 01 00 A2 03 
1732,0.403 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10096757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9149,7,1C 03 DB 01 00 8D 04 
1733,0.403 884 680,"SysTick","ISR Exit","Returns to Idle",10097117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9156,3,03 E8 02 
1734,0.404 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10120814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9159,5,02 0F 91 B9 01 
1735,0.404 849 280,"SysTick","xTaskIncrementTick","",10121232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9164,5,DB 01 00 A2 03 
1736,0.404 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10121757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9169,7,1C 03 DB 01 00 8D 04 
1737,0.404 884 680,"SysTick","ISR Exit","Returns to Idle",10122117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9176,3,03 E8 02 
1738,0.405 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10145814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9179,5,02 0F 91 B9 01 
1739,0.405 849 280,"SysTick","xTaskIncrementTick","",10146232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9184,5,DB 01 00 A2 03 
1740,0.405 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10146757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9189,7,1C 03 DB 01 00 8D 04 
1741,0.405 884 680,"SysTick","ISR Exit","Returns to Idle",10147117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9196,3,03 E8 02 
1742,0.406 832 560,"SysTick","ISR Enter","Runs for 61.080 us",10170814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9199,5,02 0F 91 B9 01 
1743,0.406 858 240,"SysTick","xTaskIncrementTick","",10171456,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9204,5,DB 01 00 82 05 
1744,0.406 879 240,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10171981,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9209,7,1C 03 DB 01 00 8D 04 
1745,0.406 893 640,"SysTick","ISR Exit","Returns to Idle",10172341,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9216,3,03 E8 02 
1746,0.407 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10195814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9219,5,02 0F B1 B7 01 
1747,0.407 849 280,"SysTick","xTaskIncrementTick","",10196232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9224,5,DB 01 00 A2 03 
1748,0.407 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10196757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9229,7,1C 03 DB 01 00 8D 04 
1749,0.407 884 680,"SysTick","ISR Exit","Returns to Idle",10197117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9236,3,03 E8 02 
1750,0.408 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10220814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9239,5,02 0F 91 B9 01 
1751,0.408 849 280,"SysTick","xTaskIncrementTick","",10221232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9244,5,DB 01 00 A2 03 
1752,0.408 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10221757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9249,7,1C 03 DB 01 00 8D 04 
1753,0.408 884 680,"SysTick","ISR Exit","Returns to Idle",10222117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9256,3,03 E8 02 
1754,0.409 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10245814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9259,5,02 0F 91 B9 01 
1755,0.409 849 280,"SysTick","xTaskIncrementTick","",10246232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9264,5,DB 01 00 A2 03 
1756,0.409 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10246757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9269,7,1C 03 DB 01 00 8D 04 
1757,0.409 884 680,"SysTick","ISR Exit","Returns to Idle",10247117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9276,3,03 E8 02 
1758,0.410 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10270814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9279,5,02 0F 91 B9 01 
1759,0.410 849 280,"SysTick","xTaskIncrementTick","",10271232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9284,5,DB 01 00 A2 03 
1760,0.410 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10271757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9289,7,1C 03 DB 01 00 8D 04 
1761,0.410 884 680,"SysTick","ISR Exit","Returns to Idle",10272117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9296,3,03 E8 02 
1762,0.411 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10295814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9299,5,02 0F 91 B9 01 
1763,0.411 849 280,"SysTick","xTaskIncrementTick","",10296232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9304,5,DB 01 00 A2 03 
1764,0.411 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10296757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9309,7,1C 03 DB 01 00 8D 04 
1765,0.411 884 680,"SysTick","ISR Exit","Returns to Idle",10297117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9316,3,03 E8 02 
1766,0.412 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10320814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9319,5,02 0F 91 B9 01 
1767,0.412 849 280,"SysTick","xTaskIncrementTick","",10321232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9324,5,DB 01 00 A2 03 
1768,0.412 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10321757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9329,7,1C 03 DB 01 00 8D 04 
1769,0.412 884 680,"SysTick","ISR Exit","Returns to Idle",10322117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9336,3,03 E8 02 
1770,0.413 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10345814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9339,5,02 0F 91 B9 01 
1771,0.413 849 280,"SysTick","xTaskIncrementTick","",10346232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9344,5,DB 01 00 A2 03 
1772,0.413 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10346757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9349,7,1C 03 DB 01 00 8D 04 
1773,0.413 884 680,"SysTick","ISR Exit","Returns to Idle",10347117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9356,3,03 E8 02 
1774,0.414 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10370814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9359,5,02 0F 91 B9 01 
1775,0.414 849 280,"SysTick","xTaskIncrementTick","",10371232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9364,5,DB 01 00 A2 03 
1776,0.414 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10371757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9369,7,1C 03 DB 01 00 8D 04 
1777,0.414 884 680,"SysTick","ISR Exit","Returns to Idle",10372117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9376,3,03 E8 02 
1778,0.415 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10395814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9379,5,02 0F 91 B9 01 
1779,0.415 849 280,"SysTick","xTaskIncrementTick","",10396232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9384,5,DB 01 00 A2 03 
1780,0.415 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10396757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9389,7,1C 03 DB 01 00 8D 04 
1781,0.415 884 680,"SysTick","ISR Exit","Returns to Idle",10397117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9396,3,03 E8 02 
1782,0.416 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10420814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9399,5,02 0F 91 B9 01 
1783,0.416 849 280,"SysTick","xTaskIncrementTick","",10421232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9404,5,DB 01 00 A2 03 
1784,0.416 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10421757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9409,7,1C 03 DB 01 00 8D 04 
1785,0.416 884 680,"SysTick","ISR Exit","Returns to Idle",10422117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9416,3,03 E8 02 
1786,0.417 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10445814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9419,5,02 0F 91 B9 01 
1787,0.417 849 280,"SysTick","xTaskIncrementTick","",10446232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9424,5,DB 01 00 A2 03 
1788,0.417 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10446757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9429,7,1C 03 DB 01 00 8D 04 
1789,0.417 884 680,"SysTick","ISR Exit","Returns to Idle",10447117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9436,3,03 E8 02 
1790,0.418 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10470814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9439,5,02 0F 91 B9 01 
1791,0.418 849 280,"SysTick","xTaskIncrementTick","",10471232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9444,5,DB 01 00 A2 03 
1792,0.418 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10471757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9449,7,1C 03 DB 01 00 8D 04 
1793,0.418 884 680,"SysTick","ISR Exit","Returns to Idle",10472117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9456,3,03 E8 02 
1794,0.419 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10495814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9459,5,02 0F 91 B9 01 
1795,0.419 849 280,"SysTick","xTaskIncrementTick","",10496232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9464,5,DB 01 00 A2 03 
1796,0.419 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10496757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9469,7,1C 03 DB 01 00 8D 04 
1797,0.419 884 680,"SysTick","ISR Exit","Returns to Idle",10497117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9476,3,03 E8 02 
1798,0.420 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10520814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9479,5,02 0F 91 B9 01 
1799,0.420 849 280,"SysTick","xTaskIncrementTick","",10521232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9484,5,DB 01 00 A2 03 
1800,0.420 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10521757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9489,7,1C 03 DB 01 00 8D 04 
1801,0.420 884 680,"SysTick","ISR Exit","Returns to Idle",10522117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9496,3,03 E8 02 
1802,0.421 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10545814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9499,5,02 0F 91 B9 01 
1803,0.421 849 280,"SysTick","xTaskIncrementTick","",10546232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9504,5,DB 01 00 A2 03 
1804,0.421 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10546757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9509,7,1C 03 DB 01 00 8D 04 
1805,0.421 884 680,"SysTick","ISR Exit","Returns to Idle",10547117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9516,3,03 E8 02 
1806,0.422 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10570814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9519,5,02 0F 91 B9 01 
1807,0.422 849 280,"SysTick","xTaskIncrementTick","",10571232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9524,5,DB 01 00 A2 03 
1808,0.422 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10571757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9529,7,1C 03 DB 01 00 8D 04 
1809,0.422 884 680,"SysTick","ISR Exit","Returns to Idle",10572117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9536,3,03 E8 02 
1810,0.423 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10595814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9539,5,02 0F 91 B9 01 
1811,0.423 849 280,"SysTick","xTaskIncrementTick","",10596232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9544,5,DB 01 00 A2 03 
1812,0.423 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10596757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9549,7,1C 03 DB 01 00 8D 04 
1813,0.423 884 680,"SysTick","ISR Exit","Returns to Idle",10597117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9556,3,03 E8 02 
1814,0.424 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10620814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9559,5,02 0F 91 B9 01 
1815,0.424 849 280,"SysTick","xTaskIncrementTick","",10621232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9564,5,DB 01 00 A2 03 
1816,0.424 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10621757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9569,7,1C 03 DB 01 00 8D 04 
1817,0.424 884 680,"SysTick","ISR Exit","Returns to Idle",10622117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9576,3,03 E8 02 
1818,0.425 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10645814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9579,5,02 0F 91 B9 01 
1819,0.425 849 280,"SysTick","xTaskIncrementTick","",10646232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9584,5,DB 01 00 A2 03 
1820,0.425 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10646757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9589,7,1C 03 DB 01 00 8D 04 
1821,0.425 884 680,"SysTick","ISR Exit","Returns to Idle",10647117,0x000000010000000F,0x000000010000000F,0x0000001000000000,3,9596,3,03 E8 02 
1822,0.426 832 560,"SysTick","ISR Enter","Runs for 52.120 us",10670814,0x0000001000000000,0x000000010000000F,0x000000010000000F,2,9599,5,02 0F 91 B9 01 
1823,0.426 849 280,"SysTick","xTaskIncrementTick","",10671232,0x000000010000000F,0x000000010000000F,0x000000010000000F,219,9604,5,DB 01 00 A2 03 
1824,0.426 870 280,"SysTick","xTaskIncrementTick","Returns 0 after 21.000 us",10671757,0x000000010000000F,0x000000010000000F,0x000000010000000F,28,9609,7,1C 03 DB 01 00 8D 04 
